GPS Time, Device Time, Longitude, Latitude,GPS Speed (Meters/second), Horizontal Dilution of Precision, Altitude, Bearing, G(x), G(y), G(z), G(calibrated), 0-30mph Time(s),0-60mph Time(s),40-60mph Time(s),Absolute Throttle Position B(%),Acceleration Sensor(Total)(g),Accelerator PedalPosition D(%),Accelerator PedalPosition E(%),Accelerator PedalPosition F(%),Actual engine % torque(%),Air Fuel Ratio(Commanded)(:1),Air Fuel Ratio(Measured)(:1),Average trip speed(whilst moving only)(mph),Average trip speed(whilst stopped or moving)(mph),Cost per mile/km (Instant)($/m),Cost per mile/km (Trip)($/m),Drivers demand engine % torque(%),EGR Commanded(%),EGR Error(%),Engine Load(%),Engine Load(Absolute)(%),Engine Oil Temperature(Â°C),Engine reference torque(Nm),Engine RPM(rpm),Exhaust gas temp Bank 1 Sensor 1(Â°C),Exhaust gas temp Bank 1 Sensor 2(Â°C),Exhaust gas temp Bank 2 Sensor 1(Â°C),Exhaust gas temp Bank 2 Sensor 2(Â°C),Exhaust Pressure(psi),Fuel flow rate/hour(gal/hr),Fuel flow rate/minute(gal/min),Fuel Rate (direct from ECU)(L/m),GPS Accuracy(ft),GPS Altitude(ft),GPS Bearing(Â°),GPS Latitude(Â°),GPS Longitude(Â°),GPS Satellites,Horsepower (At the wheels)(hp),Intake Air Temperature(Â°C),Kilometers Per Litre(Instant)(kpl),Kilometers Per Litre(Long Term Average)(kpl),Percentage of City driving(%),Percentage of Highway driving(%),Relative Accelerator Pedal Position(%),Relative Throttle Position(%),Run time since engine start(s),Speed (GPS)(mph),Speed (OBD)(mph),Throttle Position(Manifold)(%),Torque(Nm),Transmission Temperature(Method 2)(Â°C),Trip Distance(miles),Trip time(whilst moving)(s),Trip time(whilst stationary)(s)
Fri May 25 19:37:24 EDT 2018,37:23.5,-79.83839249,43.74356888,25.12982,4,231.1301418,136.69102,0.67157358,-9.46547604,4.28681803,0.04005426,-,-,0,14.90196133,0.0111007,29.80392265,29.01960754,-,-,14.64392281,14.78568363,33.25060654,26.70597458,0.04430472,0.04719752,-,-,-,68.62744904,55.68627548,-,-,1537.5,-,-,-,-,-,1.97731388,0.03295523,-,13.12335968,758.3009644,136.6910248,43.74356842,-79.83839417,15,-,29,12.02402496,21.88925934,63.42562103,5.40763521,-,10.98039246,1178,56.21380234,55.92340851,14.90196133,-,-,7.8474369,840.3829956,358.480011
Fri May 25 19:37:27 EDT 2018,37:26.5,-79.83776688,43.74307037,24.41777,3,231.2021985,137.71732,0.40462008,-8.239645,3.8774097,-0.01278849,-,-,0,10.1960783,-0.07738139,16.86274529,15.68627453,-,-,14.83368492,14.45371342,33.31093597,26.76875305,0.0657336,0.04717612,-,-,-,20.7843132,37.64706039,-,-,1637.5,-,-,-,-,-,0.72945243,0.01215754,-,9.84251976,758.5373535,137.7173157,43.7430687,-79.83776855,14,-,29,31.86901283,21.88567352,63.38415146,5.52509117,-,6.27450991,1181,54.62099457,53.43792343,9.4117651,-,-,7.89396667,843.3129883,358.480011
Fri May 25 19:37:30 EDT 2018,37:29.5,-79.83716681,43.74259587,23.421669,3,231.1337308,136.68857,0.21787235,-8.62511158,3.89776039,-0.00354665,-,-,0,4.70588255,0.00753288,0,0,-,-,14.96557617,14.95391178,33.36415863,26.82581139,0.02150407,0.04685509,-,-,-,17.64705849,18.03921509,-,-,1412.5,-,-,-,-,-,0,0,-,9.84251976,758.3127441,136.6885681,43.74259567,-79.83716583,14,-,29,217.6716766,21.89273262,63.47702789,5.51107693,-,1.17647064,1185,52.3927803,52.19517899,5.88235283,-,-,7.93841124,846.3690186,358.480011
Fri May 25 19:37:33 EDT 2018,37:32.6,-79.8365761,43.74216352,21.912884,4,231.0155002,132.2995,0.39983168,-8.65144825,4.15154552,-0.02024827,-,-,0,4.31372547,-0.05240224,0,0,-,-,0,29.39955139,33.43247223,26.90211678,0.01008333,0.04668444,-,-,-,16.86274529,12.54901981,-,-,1275,-,-,-,-,-,0,0,-,13.12335968,757.9248657,132.2994995,43.74216461,-79.83657837,15,-,29,217.6716766,21.91438103,63.56677628,5.49753428,-,1.17647064,1187,49.0177269,48.46695328,4.70588255,-,-,7.9804306,849.3369751,358.480011
Fri May 25 19:37:36 EDT 2018,37:35.6,-79.83596107,43.74179775,21.117146,4,230.8882482,126.34925,0.37828386,-8.50181007,4.15034866,0.01766144,-,-,0,4.31372547,-0.01239892,0,0,-,-,0,29.39955139,33.49014282,26.96980667,0,0.04652252,-,-,-,18.03921509,14.11764717,-,-,1225,-,-,-,-,-,0,0,-,13.12335968,757.5073853,126.3492508,43.7417984,-79.83596039,15,-,30,217.6716766,21.91951752,63.65704727,5.48391294,-,1.17647064,1190,47.23770905,47.22420883,4.70588255,-,-,8.02027321,852.3369751,358.480011
Fri May 25 19:37:39 EDT 2018,37:38.6,-79.83531112,43.74150531,20.54212,4,230.630923,121.1273,0.67516488,-8.2492218,3.7122097,-0.02731969,-,-,0,7.45098066,-0.04784848,9.8039217,9.01960754,-,-,12.49957561,12.84590149,33.5406456,27.03166962,0,0.04624893,-,-,-,35.68627548,23.52941132,-,-,1187.5,-,-,-,-,-,0.71038884,0.01183981,-,13.12335968,756.663147,121.1272965,43.74150467,-79.83531189,15,-,30,27.51810646,21.93445587,63.75000763,5.46988583,-,3.52941179,1193,45.9514122,44.73872757,6.66666698,-,-,8.05858803,855.4420166,358.480011
Fri May 25 19:37:42 EDT 2018,37:41.6,-79.834668,43.74123513,19.809998,4,230.3393369,119.83362,0.41180268,-8.58560753,4.09887314,-0.01028013,-,-,0,4.31372547,-0.07467342,0,0,-,-,0,29.39955139,33.57074738,27.06999397,0.02714125,0.04615605,-,-,-,20.3921566,14.90196037,-,-,1137.5,-,-,-,-,-,0,0,-,13.12335968,755.7064819,119.8336182,43.74123383,-79.83467102,13,-,30,217.6716766,21.94182205,63.83586884,5.45693016,-,0.78431374,1196,44.31369781,43.49598312,4.70588255,-,-,8.09579372,858.3239746,358.480011
Fri May 25 19:37:45 EDT 2018,37:44.6,-79.83404408,43.74098298,18.924023,4,230.1175054,119.305305,0.4285621,-9.07641888,3.76967049,0.0160991,-,-,0,4.31372547,0.01318419,0,0,-,-,0,29.39955139,33.59569168,27.10412979,0,0.04580812,-,-,-,21.17647171,16.47058868,-,-,1087.5,-,-,-,-,-,0,0,-,13.12335968,754.9786987,119.3053055,43.74098206,-79.83404541,14,-,30,217.6716766,21.95567131,63.92510986,5.44346476,-,1.17647064,1199,42.33183289,42.25324249,4.70588255,-,-,8.13154793,861.3339844,358.480011
Fri May 25 19:37:48 EDT 2018,37:47.6,-79.83344671,43.74074605,17.781483,4,230.0974561,119.29475,0.50637364,-9.15901852,4.35146141,0.01850076,-,-,-,4.31372547,0.00506896,0,0,-,-,0,29.39955139,33.62372971,27.14770126,0,0.04567703,-,-,-,20.3921566,15.68627453,-,-,1137.5,-,-,-,-,-,0,0,-,13.12335968,754.9129028,119.2947464,43.74074554,-79.83345032,13,-,30,217.6716766,21.97318077,64.01702881,5.42959452,-,1.17647064,1202,39.77604294,38.52501297,4.70588255,-,-,8.16563034,864.4840088,358.480011
Fri May 25 19:37:51 EDT 2018,37:50.6,-79.83289883,43.74052322,16.051926,4,230.3060441,116.978516,-0.34715924,-9.22366238,5.09486103,0.09371585,-,-,-,4.31372547,-0.01174055,0,0,-,-,0,29.39955139,33.63347626,27.16947174,0,0.04555099,-,-,-,19.6078434,15.68627453,-,-,1150,-,-,-,-,-,0,0,-,13.12335968,755.59729,116.9785156,43.74052429,-79.832901,15,-,30,217.6716766,21.98130608,64.10124969,5.41688633,-,1.17647064,1205,35.90713501,34.79678726,4.70588255,-,-,8.19707584,867.3189697,358.480011
Fri May 25 19:37:54 EDT 2018,37:53.6,-79.83240493,43.74038797,11.980914,4,230.6118478,103.194405,-1.0546459,-8.62271786,4.9883194,0.048175,-,-,-,4.70588255,0.03498513,0,0,-,-,0,29.39955139,33.62996292,27.1804924,0,0.04527404,-,-,-,15.68627453,14.11764717,-,-,1512.5,-,-,-,-,-,0,0,-,13.12335968,756.6005249,103.1944046,43.74038696,-79.83240509,15,-,30,217.6716766,21.99225807,64.18891907,5.40365696,-,0.78431374,1208,26.80054092,26.09758949,4.70588255,-,-,8.22355938,870.3200073,358.480011
Fri May 25 19:37:57 EDT 2018,37:56.5,-79.83207417,43.74037028,5.403217,4,230.9744401,88.111725,-1.16477919,-8.93037224,4.12281513,0.02799574,-,-,-,4.31372547,0.02087061,0,0,-,-,14.69999981,12.88762093,33.57541656,27.1571064,0,0.045199,-,-,-,19.6078434,13.33333302,-,-,1062.5,-,-,-,-,-,0.45700938,0.00761682,-,13.12335968,757.7901611,88.11172485,43.7403717,-79.83207703,15,-,30,12.71687889,21.99802399,64.28019714,5.38988352,-,1.17647064,1211,12.0866518,11.18468189,4.31372547,-,-,8.24021339,873.460022,358.480011
Fri May 25 19:38:00 EDT 2018,37:59.6,-79.83196217,43.74037612,1.2109909,2,230.99978,83.5884,0.24420857,-8.65982723,4.21858358,0.00679535,-,-,-,4.31372547,-0.01434506,0,0,-,-,12.49957561,12.70773029,33.5032196,27.11245155,0.03948776,0.04517673,-,-,-,32.15686417,16.47058868,-,-,737.5,-,-,-,-,-,0.50044066,0.00834068,-,6.56167984,757.873291,83.58840179,43.74037552,-79.83196259,15,-,30,3.16724491,21.99226761,64.3097229,5.3774128,-,0.78431374,1214,2.70890951,2.48548484,4.70588255,-,-,8.2458353,876.3170166,358.480011
Fri May 25 19:38:03 EDT 2018,38:02.5,-79.8319512,43.74037714,0,3,231.013015,84.53064,0.91219085,-8.59398746,4.59447289,0.01345,-,-,-,4.70588255,-0.00064247,0,0,-,-,14.89379883,14.83772278,33.46071625,27.05608749,0.11388206,0.04522211,-,-,-,35.29411697,25.09803963,-,-,712.5,-,-,-,-,-,0.42564005,0.007094,-,9.84251976,757.9167481,84.53063965,43.74037552,-79.83195496,14,-,31,0,21.98706436,64.15431976,5.36441851,-,1.17647064,1217,0,0,4.70588255,-,-,8.24638844,877.7769775,360.0109863
Fri May 25 19:38:06 EDT 2018,38:05.5,-79.8319512,43.74037714,0,2,231.0144939,84.53064,1.043872,-8.52934361,4.3873744,0.01208929,-,-,-,4.31372547,-0.00878434,0,0,-,-,14.84176064,14.9256506,33.46071625,26.97001457,âˆž,0.04526243,-,-,-,34.11764908,24.31372643,-,-,700,-,-,-,-,-,0.39614111,0.00660235,-,6.56167984,757.9215698,84.53063965,43.74037552,-79.83195496,14,-,31,0,21.97868729,63.99879074,5.35141325,-,1.17647064,1220,0,0,4.31372547,-,-,8.24638844,877.7769775,363.0190125
Fri May 25 19:38:09 EDT 2018,38:08.5,-79.8319512,43.74037714,0,2,231.0172062,84.53064,0.81642276,-8.52575207,4.49631071,0.00817235,-,-,-,4.31372547,0.01641694,0,0,-,-,14.77985287,14.69999981,33.46071625,26.91293335,âˆž,0.0452906,-,-,-,34.90196228,24.31372643,-,-,675,-,-,-,-,-,0.39695251,0.00661588,-,6.56167984,757.930481,84.53063965,43.74037552,-79.83195496,14,-,31,0,21.97369957,63.84344864,5.33842421,-,1.17647064,1223,0,0,4.31372547,-,-,8.24638844,877.7769775,366.0379944
Fri May 25 19:38:12 EDT 2018,38:11.5,-79.8319512,43.74037714,0,2,231.0219472,84.53064,0.92535895,-8.53293514,4.60165548,0.00906479,-,-,-,4.31372547,0.00291325,0,0,-,-,14.76370239,14.74979496,33.46071625,26.82776642,âˆž,0.04535373,-,-,-,35.29411697,24.31372643,-,-,675,-,-,-,-,-,0.39273804,0.00654563,-,6.56167984,757.9459839,84.53063965,43.74037552,-79.83195496,14,-,31,0,21.96554184,63.68906403,5.32551479,-,1.17647064,1226,0,0,4.31372547,-,-,8.24638844,877.7769775,369.053009
Fri May 25 19:38:15 EDT 2018,38:14.5,-79.8319512,43.74037714,0,3,231.0272266,84.53064,0.8834604,-8.73404789,4.32273102,0.01352919,-,-,-,4.31372547,-0.02164355,0,0,-,-,14.74396324,14.7417202,33.46071625,26.77128601,âˆž,0.04540392,-,-,-,35.68627548,25.09803963,-,-,675,-,-,-,-,-,0.39471665,0.00657861,-,9.84251976,757.9633179,84.53063965,43.74037552,-79.83195496,14,-,31,0,21.96080399,63.53796768,5.31288052,-,1.17647064,1229,0,0,4.31372547,-,-,8.24638844,877.7769775,372.0180054
Fri May 25 19:38:18 EDT 2018,38:17.5,-79.8319512,43.74037714,0,2,231.0345527,84.53064,1.11450088,-8.41322517,4.45201826,0.01095564,-,-,-,4.31372547,-0.00524512,0,0,-,-,14.72960758,14.69371891,33.46071625,26.68701172,âˆž,0.04544839,-,-,-,35.68627548,25.09803963,-,-,675,-,-,-,-,-,0.41012025,0.00683534,-,6.56167984,757.9873657,84.53063965,43.74037552,-79.83195496,14,-,31,0,21.95439148,63.38475037,5.30006886,-,1.17647064,1232,0,0,4.31372547,-,-,8.24638844,877.7769775,375.0390015
Fri May 25 19:38:21 EDT 2018,38:20.5,-79.8319512,43.74037714,0,3,231.0432693,84.53064,1.01274729,-8.44434929,4.37181234,-0.00654192,-,-,-,4.31372547,-0.0248749,0,0,-,-,14.72781372,14.721982,33.46071625,26.60326767,âˆž,0.04548932,-,-,-,36.07843018,25.09803963,-,-,675,-,-,-,-,-,0.40452603,0.0067421,-,9.84251976,758.0159912,84.53063965,43.74037552,-79.83195496,14,-,32,0,21.94556999,63.2314682,5.28725195,-,1.17647064,1234,0,0,4.31372547,-,-,8.24638844,877.7769775,378.0759888
Fri May 25 19:38:24 EDT 2018,38:23.6,-79.8319512,43.74037714,0,2,231.0517597,84.53064,0.82480246,-8.56405926,4.45321512,0.01101395,-,-,-,4.31372547,-0.03222874,0,0,-,-,14.71794415,14.71390629,33.46071625,26.52004433,âˆž,0.04554195,-,-,-,36.07843018,25.09803963,-,-,675,-,-,-,-,-,0.41243476,0.00687391,-,6.56167984,758.0438232,84.53063965,43.74037552,-79.83195496,14,-,32,0,21.93959427,63.08308029,5.27484417,-,1.17647064,1238,0,0,4.31372547,-,-,8.24638844,877.7769775,381.0299988
Fri May 25 19:38:27 EDT 2018,38:26.6,-79.8319512,43.74037714,0,2,231.0601673,84.53064,0.88944596,-8.43956089,4.62918901,0.00990033,-,-,-,4.31372547,-0.00210168,0,0,-,-,14.71794415,14.69371891,33.46071625,26.43734169,âˆž,0.04558455,-,-,-,35.68627548,25.09803963,-,-,687.5,-,-,-,-,-,0.41397116,0.00689952,-,6.56167984,758.0714111,84.53063965,43.74037552,-79.83195496,14,-,32,0,21.93208885,62.93030167,5.26206923,-,1.17647064,1240,0,0,4.31372547,-,-,8.24638844,877.7769775,384.0859985
Fri May 25 19:38:30 EDT 2018,38:29.5,-79.8319512,43.74037714,0,2,231.0690459,84.53064,1.06901109,-8.48864174,4.3801918,-0.00884807,-,-,-,4.31372547,-0.00998412,0,0,-,-,14.71166325,14.69999981,33.46071625,26.38249397,âˆž,0.04561414,-,-,-,36.07843018,25.09803963,-,-,687.5,-,-,-,-,-,0.41203588,0.00686726,-,6.56167984,758.1005249,84.53063965,43.74037552,-79.83195496,14,-,32,0,21.92712212,62.78372192,5.2498126,-,1.17647064,1244,0,0,4.31372547,-,-,8.24638844,877.7769775,387.0320129
Fri May 25 19:38:33 EDT 2018,38:32.5,-79.8319512,43.74037714,0,2,231.0787439,84.53064,1.18991828,-8.34139919,4.53102684,0.00717421,-,-,-,4.31372547,-0.02820584,0,0,-,-,14.71390629,14.721982,33.46071625,26.30064392,âˆž,0.0456817,-,-,-,36.07843018,25.09803963,-,-,687.5,-,-,-,-,-,0.41650608,0.00694177,-,6.56167984,758.1323853,84.53063965,43.74037552,-79.83195496,13,-,32,0,21.92080498,62.63589859,5.23745203,-,1.17647064,1246,0,0,4.31372547,-,-,8.24638844,877.7769775,390.0169983
Fri May 25 19:38:36 EDT 2018,38:35.5,-79.8319512,43.74037714,0,1.5,231.0890035,84.53064,1.13006318,-8.35815811,4.33709621,0.0078663,-,-,-,4.31372547,0.00419576,0,0,-,-,14.71390629,14.69371891,33.46071625,26.24636078,âˆž,0.04570152,-,-,-,36.47058868,25.09803963,-,-,675,-,-,-,-,-,0.41867968,0.00697799,-,4.92125988,758.1660156,84.53063965,43.74037552,-79.83195496,13,-,32,0,21.91314697,62.48340607,5.22470093,-,1.17647064,1248,0,0,4.31372547,-,-,8.24638844,877.7769775,393.1109924
Fri May 25 19:38:38 EDT 2018,38:38.6,-79.8319512,43.74037714,0,1.5,231.0961727,84.53064,1.11689508,-8.49702168,4.45441246,0.00748513,-,-,-,3.92156863,0.00560157,0,0,-,-,14.721982,14.63764286,33.46071625,26.19229889,âˆž,0.04577797,-,-,-,36.47058868,25.09803963,-,-,675,-,-,-,-,-,0.41651824,0.00694197,-,4.92125988,758.1895752,84.53063965,43.74037552,-79.83195496,13,-,32,0,21.90697479,62.35005951,5.21355057,-,1.17647064,1252,0,0,4.31372547,-,-,8.24638844,877.7769775,395.82901
Fri May 25 19:38:42 EDT 2018,38:41.5,-79.8319512,43.74037714,0,2,231.1123468,84.53064,1.09295309,-8.55927086,4.39814854,0.01145918,-,-,-,3.92156863,-0.01240406,0,0,-,-,14.72960758,14.69371891,33.46071625,26.11162567,âˆž,0.04582269,-,-,-,36.47058868,25.09803963,-,-,687.5,-,-,-,-,-,0.41203588,0.00686726,-,6.56167984,758.2426148,84.53063965,43.74037552,-79.83195496,13,-,33,0,21.90055656,62.19286728,5.20040655,-,1.17647064,1255,0,0,4.31372547,-,-,8.24638844,877.7769775,399.0480042
Fri May 25 19:38:45 EDT 2018,38:44.6,-79.83191759,43.74037963,2.9876807,3,231.2073314,77.95643,1.91296721,-7.79671764,5.72094488,0.02352727,-,-,-,10.58823586,0.00126659,31.76470566,31.37254906,-,-,14.61969852,14.56766033,33.41832352,26.03271866,âˆž,0.04590094,-,-,-,55.68627548,42.35293961,-,-,1825,-,-,-,-,-,1.91513276,0.03191888,-,9.84251976,758.5542603,77.95642853,43.74037933,-79.83191681,15,11.68440247,33,0.82762825,21.87788963,62.12366104,5.18826914,-,6.27450991,1258,6.68325138,6.21371174,10.98039246,2.35747957,-,8.24808121,878.9810181,400.8309937
Fri May 25 19:38:48 EDT 2018,38:47.6,-79.83178164,43.74044801,6.8617253,3,232.0634943,19.859745,1.54545724,-7.39928055,6.43920565,0.03352907,-,-,-,14.90196133,0.00602908,37.64706039,37.25490189,-,-,14.58784771,14.57573414,33.35507584,25.99857521,0.36908779,0.04611297,-,-,-,66.27451324,51.76470566,-,-,1725,-,-,-,-,-,2.2395997,0.03732666,-,9.84251976,761.3631592,19.85974503,43.740448,-79.83177948,15,18.04964638,33,2.35907936,21.84898949,62.21297455,5.17603445,-,10.58823586,1261,15.34924221,13.67016602,14.50980377,44.98445892,-,8.25685883,882.0059815,400.8309937
Fri May 25 19:38:51 EDT 2018,38:50.5,-79.83176628,43.74067473,9.797339,3,232.7691986,359.18436,1.59214413,-8.41921043,4.70939493,0.02861072,-,-,-,18.4313736,0.00412274,38.4313736,38.03921509,-,-,14.60399818,14.68564415,33.29087448,25.97103691,0.33800036,0.04630037,-,-,-,77.64705658,58.82352829,-,-,1525,-,-,-,-,-,2.28206563,0.03803443,-,9.84251976,763.6784668,359.1843567,43.74067307,-79.83176422,15,16.17787933,34,3.70428824,21.81480598,62.30365753,5.16361284,-,14.11764717,1264,21.91602325,21.12662125,18.4313736,90.98968506,-,8.27261162,885.09198,400.8309937
Fri May 25 19:38:54 EDT 2018,38:53.5,-79.83178542,43.74097259,12.1472845,3,233.2814748,358.5157,2.7365725,-8.18338108,4.45321512,-0.0188316,-,-,-,18.4313736,0.02031608,38.4313736,38.03921509,-,-,14.76190758,14.37161827,33.26563644,25.96624184,0.26540878,0.04641175,-,-,-,71.76470947,61.17647171,-,-,1475,-,-,-,-,-,2.02222824,0.0337038,-,9.84251976,765.3591919,358.515686,43.74097443,-79.83178711,13,29.25279999,33,5.48658466,21.78512573,62.39031982,5.15174198,-,14.50980377,1266,27.17270088,26.09758949,18.8235302,83.12454224,-,8.29319859,888.0549927,400.8309937
Fri May 25 19:38:57 EDT 2018,38:56.6,-79.83181071,43.7413149,12.836947,3,233.3179477,356.8622,0.48602295,-8.60356426,4.13239193,-0.01055704,-,-,-,4.70588255,-0.01830228,0,8.23529434,-,-,14.94763184,13.99792767,33.2518425,25.97029114,0.15983523,0.0465316,-,-,-,17.25490189,48.62745285,-,-,1312.5,-,-,-,-,-,0,0,-,9.84251976,765.4788208,356.8622131,43.74131393,-79.83181,14,10.8907032,33,217.6716766,21.77951622,62.47576904,5.14003706,-,1.17647064,1269,28.71543312,28.58307457,5.09803915,53.46324158,-,8.31686878,890.9899902,400.8309937
Fri May 25 19:39:00 EDT 2018,38:59.5,-79.83183479,43.74166342,12.888387,3,233.1751486,357.44037,0.37708676,-8.95072269,3.97796607,0.01645504,-,-,-,4.70588255,-0.02194924,3.92156863,3.13725495,-,-,14.91578007,15.47788715,33.23812103,25.97432327,0.03164276,0.04639585,-,-,-,25.09803963,18.8235302,-,-,1137.5,-,-,-,-,-,0.50043076,0.00834051,-,9.84251976,765.010376,357.4403687,43.74166489,-79.83183289,14,9.27258492,32,24.28269005,21.78026199,62.56499481,5.12781525,-,1.17647064,1273,28.83049774,28.58307457,5.09803915,-,-,8.34096146,894.0689697,400.8309937
Fri May 25 19:39:03 EDT 2018,39:02.5,-79.83185912,43.74201687,13.1565485,3,233.4093519,358.5829,0.4381389,-8.36174965,4.02944136,0.00503848,-,-,-,4.31372547,-0.02025663,0,0,-,-,0,29.39955139,33.22007751,25.98221779,0.01791221,0.04628377,-,-,-,20.3921566,15.68627453,-,-,1137.5,-,-,-,-,-,0,0,-,9.84251976,765.7786865,358.5828857,43.74201584,-79.83185577,15,-,32,217.6716766,21.7880497,62.64959717,5.1162262,-,1.17647064,1276,29.43036079,28.58307457,4.70588255,-,-,8.3653965,897.0020142,400.8309937
Fri May 25 19:39:06 EDT 2018,39:05.6,-79.83186148,43.7423699,13.01712,3,233.2370996,357.66507,0.2777274,-9.25957489,4.66869354,0.07646126,-,-,-,4.31372547,0.01153175,0,0,-,-,0,29.39955139,33.20217514,25.99006844,0,0.04619417,-,-,-,20.3921566,15.68627453,-,-,1137.5,-,-,-,-,-,0,0,-,9.84251976,765.2136231,357.6650696,43.74237061,-79.8318634,14,-,32,217.6716766,21.79416847,62.73527908,5.1044898,-,1.17647064,1278,29.11846924,28.58307457,4.70588255,-,-,8.38977051,899.986023,400.8309937
Fri May 25 19:39:09 EDT 2018,39:08.5,-79.83188347,43.74271727,13.020458,3,233.0100219,356.99445,0.48841715,-8.19415569,4.06056595,0.01546364,-,-,-,4.31372547,-0.00522634,0,0,-,-,0,29.39955139,33.1844101,25.9978714,0,0.04606105,-,-,-,19.6078434,15.68627453,-,-,1137.5,-,-,-,-,-,0,0,-,9.84251976,764.4685669,356.9944458,43.74271774,-79.83188629,14,-,32,217.6716766,21.8063221,62.82088089,5.0927639,-,0.78431374,1281,29.1259346,28.58307457,4.70588255,-,-,8.41378021,902.9810181,400.8309937
Fri May 25 19:39:12 EDT 2018,39:11.6,-79.83190655,43.74306718,13.184118,3,232.8800835,356.78116,0.31124622,-8.80587387,4.09049368,0.02371717,-,-,-,4.70588255,0.0094159,0,0,-,-,0,29.39955139,33.16677856,26.00562859,0,0.04588526,-,-,-,19.6078434,15.68627453,-,-,1137.5,-,-,-,-,-,0,0,-,9.84251976,764.0422363,356.7811585,43.7430687,-79.83190918,14,-,32,217.6716766,21.81544876,62.90688705,5.08098316,-,0.78431374,1284,29.492033,28.58307457,4.70588255,-,-,8.43796921,906.0040283,400.8309937
Fri May 25 19:39:15 EDT 2018,39:14.5,-79.83192408,43.74340916,12.0363865,4,232.9896618,356.75647,0.16998832,-9.15303326,4.23055458,0.00641462,-,-,-,4.31372547,0.02837003,0,0,-,-,0,29.39955139,33.14770126,26.01209641,0,0.04584139,-,-,-,19.6078434,14.90196037,-,-,1125,-,-,-,-,-,0,0,-,13.12335968,764.4017334,356.7564697,43.7434082,-79.83192444,14,-,32,217.6716766,21.82450867,62.99136353,5.06941175,-,1.17647064,1287,26.92462921,26.09758949,4.70588255,-,-,8.46159649,908.9869995,400.8309937
Fri May 25 19:39:18 EDT 2018,39:17.5,-79.83194743,43.74370191,9.268613,4,233.3659951,356.79636,-0.46926352,-8.85136414,3.78283858,0.00321195,-,-,-,4.31372547,-0.01041345,0,0,-,-,0,15.39982891,33.12507629,26.00855827,0,0.04571339,-,-,-,21.17647171,15.68627453,-,-,1087.5,-,-,-,-,-,0,0,-,13.12335968,765.6364746,356.7963562,43.74370193,-79.83194733,15,-,32,217.6716766,21.83276749,63.07641602,5.05776119,-,1.17647064,1290,20.73329544,19.88387871,4.70588255,-,-,8.48184395,912.0040283,400.8309937
Fri May 25 19:39:21 EDT 2018,39:20.5,-79.83195528,43.74389988,4.5662155,3,233.6425217,359.0583,-1.17435598,-9.04529381,4.26048183,0.03400366,-,-,-,4.31372547,0.01701471,0,0,-,-,12.49957561,12.5776329,33.06071854,25.9792347,0.04709595,0.04558263,-,-,-,23.13725471,15.68627453,-,-,975,-,-,-,-,-,0.50024551,0.00833742,-,9.84251976,766.5437012,359.0582886,43.7439003,-79.83195496,15,-,32,11.61776161,21.8340683,63.16006851,5.0463028,-,1.17647064,1293,10.21433258,11.18468189,4.31372547,-,-,8.49551868,914.9849854,400.8309937
Fri May 25 19:39:24 EDT 2018,39:23.5,-79.83195893,43.74396791,1.1712673,3,233.6391095,357.18567,1.47363114,-8.57603073,4.64355421,0.0150774,-,-,-,4.70588255,0.00576528,0,0,-,-,14.88572311,14.60982895,32.95928192,25.92058182,0.09719493,0.04559935,-,-,-,45.09804153,16.47058868,-,-,912.5,-,-,-,-,-,0.72328067,0.01205468,-,9.84251976,766.5325317,357.185669,43.74396896,-79.83196259,15,-,32,0.73047614,21.82802963,63.16781998,5.03470898,-,1.17647064,1296,2.62005043,2.48548484,4.70588255,-,-,8.50021839,918.0150147,400.8309937
Fri May 25 19:39:27 EDT 2018,39:26.5,-79.83196423,43.7440504,4.768877,3,233.6089128,355.99008,2.00155258,-8.48505116,4.36103821,0.029747,-,-,-,10.98039246,0.01028209,29.41176605,28.62745094,-,-,14.76594543,14.79555321,32.88895798,25.87921906,0.24591126,0.04565356,-,-,-,48.62745285,38.4313736,-,-,1837.5,-,-,-,-,-,1.70134676,0.02835578,-,9.84251976,766.4334717,355.9900818,43.74404907,-79.83196259,15,13.98599434,33,2.17379284,21.80353355,63.1898613,5.02335072,-,6.27450991,1299,10.66767406,9.94193935,10.98039246,25.97870827,-,8.50592232,920.9970093,400.8309937
Fri May 25 19:39:30 EDT 2018,39:29.5,-79.83197409,43.74422437,8.315142,4,233.4038252,355.87228,1.79325712,-9.21528244,4.57891083,0.03734203,-,-,-,14.90196133,0.02481519,32.15686417,31.76470566,-,-,14.7376833,14.72377586,32.837677,25.85271454,0.39086419,0.04579717,-,-,-,61.17647171,47.05882263,-,-,1837.5,-,-,-,-,-,2.20247412,0.0367079,-,13.12335968,765.7605591,355.8722839,43.74422455,-79.83197784,14,19.90094185,33,3.11849785,21.77980804,63.2726326,5.01205492,-,10.1960783,1302,18.60044098,17.39839363,14.50980377,51.91776276,-,8.51794624,923.9760132,400.8309937
