14.52,119.6992188,314.7,-,15.17103863,16.67346001,12.50509548,76.86274719,1891,0.27986547,0.00466442,314.7000122,29.8330574,4.57151985,4.49422598,21.87437248,22.25057983,10.57116699,18.91629791,15.68627453,32.48031616,31.68992996,23.13725471,-,4.49422598,22.25057983,10.57116699,0,0,0
15.48,119.7734375,314,-,15.17103863,19.35127449,15.0509901,76.86274719,1891,0.27986547,0.00466442,314,29.8330574,4.57151985,4.49422598,21.87437248,22.25057983,10.57116699,18.63311386,15.68627453,34.62777328,35.41815948,23.13725471,-,4.49422598,22.25057983,10.57116699,0,0,0
15.94,120.9029541,314,-,13.70902443,19.35127449,15.0509901,76.86274719,1891,0.27986547,0.00466442,314,29.8330574,4.57151985,4.49422598,21.87437248,22.25057983,10.57116699,18.35882378,15.68627453,35.65676498,35.41815948,23.13725471,-,4.49422598,22.25057983,10.57116699,0,0,0
16.61,120.7183228,313.3,-,13.70902443,19.35127449,15.0509901,76.86274719,1891,0.47423109,0.00790385,313.2999878,29.8330574,4.97811556,4.53455019,20.08774757,22.05271149,10.66601562,18.09354019,15.68627453,37.15551376,35.41815948,23.13725471,-,4.53455019,22.05271149,10.66601562,1,1,1
17.26,122.9474487,313.9,-,13.70902443,21.82566261,17.46053123,76.86274719,1891,0.47423109,0.00790385,313.8999939,29.8330574,4.97811556,4.53455019,20.08774757,22.05271149,10.66601562,17.83530426,15.68627453,38.60951996,39.14638519,23.13725471,-,4.53455019,22.05271149,10.66601562,1,1,1
17.75,123.1182861,314.1,-,14.52010727,21.82566261,17.46053123,76.86274719,1891,0.47423109,0.00790385,314.1000061,29.8330574,4.97811556,4.53455019,20.08774757,22.05271149,10.66601562,17.58260345,15.68627453,39.705616,39.14638519,23.92156982,-,4.53455019,22.05271149,10.66601562,0,0,0
18.04,123.5742188,314.5,-,14.52010727,23.95731163,19.60143661,76.86274719,1891,1.97829223,0.03297154,314.5,29.8330574,8.51688099,4.84088326,11.74128532,20.65720749,11.38656235,17.33864784,15.68627453,40.35433197,41.01049805,23.92156982,-,4.84088326,20.65720749,11.38656235,1,1,1
18.24,123.7107544,314.9,-,14.52010727,23.95731163,19.60143661,76.86274719,1891,1.97829223,0.03297154,314.8999939,29.8330574,8.51688099,4.84088326,11.74128532,20.65720749,11.38656235,17.10113525,15.68627453,40.80171585,41.01049805,23.92156982,-,4.84088326,20.65720749,11.38656235,1,1,1
18.09,123.2261353,315.3,-,14.62194157,23.95731163,19.60143661,76.86274719,1891,1.97829223,0.03297154,315.2999878,29.8330574,8.51688099,4.84088326,11.74128532,20.65720749,11.38656235,16.87049866,15.68627453,40.46617889,41.01049805,23.92156982,-,4.84088326,20.65720749,11.38656235,0,0,0
17.91,125.1746826,315.7,-,14.62194157,25.60049438,21.33374405,76.86274719,1891,0.89975536,0.01499592,315.7000122,-,19.4811554,5.88661671,5.13312101,16.98753738,13.84630203,16.64466667,15.68627453,40.06352615,40.38912582,23.92156982,-,5.88661671,16.98753738,13.84630203,1,1,1
